Date,YearMonth,YearMonthNum,Channel,Source,Sessions,ProductViews,AddToCart,Checkout,Purchases,Conv_Session_to_Purchase,Conv_View_to_Cart
2024-11-07,2024-11,202411,Web,Organic Search,153,103,21,15,12,0.0784,0.2039
2024-11-07,2024-11,202411,Web,Direct,577,391,127,103,72,0.1248,0.3248
2024-11-07,2024-11,202411,Web,Google Ads,466,308,92,50,43,0.0923,0.2987
2024-11-07,2024-11,202411,Web,Facebook Ads,533,246,59,47,36,0.0675,0.2398
2024-11-07,2024-11,202411,Web,Email,438,197,72,41,34,0.0776,0.3655
2024-11-07,2024-11,202411,Mobile App,Organic Search,91,63,20,14,9,0.0989,0.3175
2024-11-07,2024-11,202411,Mobile App,Direct,693,440,114,71,46,0.0664,0.2591
2024-11-07,2024-11,202411,Mobile App,Google Ads,232,90,35,23,19,0.0819,0.3889
2024-11-07,2024-11,202411,Mobile App,Facebook Ads,372,250,91,63,53,0.1425,0.364
2024-11-07,2024-11,202411,Mobile App,Email,202,85,23,17,14,0.0693,0.2706
2024-11-07,2024-11,202411,Marketplace,Organic Search,27,16,4,2,1,0.037,0.25
2024-11-07,2024-11,202411,Marketplace,Direct,166,97,21,14,11,0.0663,0.2165
2024-11-07,2024-11,202411,Marketplace,Google Ads,481,286,110,90,77,0.1601,0.3846
2024-11-07,2024-11,202411,Marketplace,Facebook Ads,444,300,119,66,52,0.1171,0.3967
2024-11-07,2024-11,202411,Marketplace,Email,260,156,36,22,14,0.0538,0.2308
2024-11-08,2024-11,202411,Web,Organic Search,791,538,143,103,88,0.1113,0.2658
2024-11-08,2024-11,202411,Web,Direct,255,139,26,14,11,0.0431,0.1871
2024-11-08,2024-11,202411,Web,Google Ads,914,586,124,79,58,0.0635,0.2116
2024-11-08,2024-11,202411,Web,Facebook Ads,569,311,80,50,38,0.0668,0.2572
2024-11-08,2024-11,202411,Web,Email,389,257,94,78,54,0.1388,0.3658
2024-11-08,2024-11,202411,Mobile App,Organic Search,353,205,80,54,32,0.0907,0.3902
2024-11-08,2024-11,202411,Mobile App,Direct,463,321,101,82,52,0.1123,0.3146
2024-11-08,2024-11,202411,Mobile App,Google Ads,226,133,46,36,25,0.1106,0.3459
2024-11-08,2024-11,202411,Mobile App,Facebook Ads,127,68,26,18,14,0.1102,0.3824
2024-11-08,2024-11,202411,Mobile App,Email,40,27,7,5,4,0.1,0.2593
2024-11-08,2024-11,202411,Marketplace,Organic Search,151,69,19,12,7,0.0464,0.2754
2024-11-08,2024-11,202411,Marketplace,Direct,476,305,120,80,63,0.1324,0.3934
2024-11-08,2024-11,202411,Marketplace,Google Ads,280,108,30,23,17,0.0607,0.2778
2024-11-08,2024-11,202411,Marketplace,Facebook Ads,65,40,10,7,6,0.0923,0.25
2024-11-08,2024-11,202411,Marketplace,Email,66,37,7,4,3,0.0455,0.1892
2024-11-09,2024-11,202411,Web,Organic Search,541,288,58,41,27,0.0499,0.2014
2024-11-09,2024-11,202411,Web,Direct,390,146,50,35,31,0.0795,0.3425
2024-11-09,2024-11,202411,Web,Google Ads,210,124,45,31,19,0.0905,0.3629
2024-11-09,2024-11,202411,Web,Facebook Ads,302,177,46,30,20,0.0662,0.2599
2024-11-09,2024-11,202411,Web,Email,539,235,57,34,23,0.0427,0.2426
2024-11-09,2024-11,202411,Mobile App,Organic Search,615,326,67,49,40,0.065,0.2055
2024-11-09,2024-11,202411,Mobile App,Direct,261,168,53,31,26,0.0996,0.3155
2024-11-09,2024-11,202411,Mobile App,Google Ads,680,308,115,64,57,0.0838,0.3734
2024-11-09,2024-11,202411,Mobile App,Facebook Ads,588,383,132,100,62,0.1054,0.3446
2024-11-09,2024-11,202411,Mobile App,Email,62,38,12,6,4,0.0645,0.3158
2024-11-09,2024-11,202411,Marketplace,Organic Search,106,62,20,12,8,0.0755,0.3226
2024-11-09,2024-11,202411,Marketplace,Direct,148,83,16,10,8,0.0541,0.1928
2024-11-09,2024-11,202411,Marketplace,Google Ads,493,247,60,33,26,0.0527,0.2429
2024-11-09,2024-11,202411,Marketplace,Facebook Ads,264,122,39,22,16,0.0606,0.3197
2024-11-09,2024-11,202411,Marketplace,Email,107,61,23,16,14,0.1308,0.377
2024-11-10,2024-11,202411,Web,Organic Search,135,92,31,23,19,0.1407,0.337
2024-11-10,2024-11,202411,Web,Direct,587,362,82,68,41,0.0698,0.2265
2024-11-10,2024-11,202411,Web,Google Ads,249,105,24,14,10,0.0402,0.2286
2024-11-10,2024-11,202411,Web,Facebook Ads,746,372,81,50,35,0.0469,0.2177
2024-11-10,2024-11,202411,Web,Email,373,169,43,33,24,0.0643,0.2544
2024-11-10,2024-11,202411,Mobile App,Organic Search,324,150,42,28,18,0.0556,0.28
2024-11-10,2024-11,202411,Mobile App,Direct,682,390,132,101,83,0.1217,0.3385
2024-11-10,2024-11,202411,Mobile App,Google Ads,43,28,10,6,3,0.0698,0.3571
2024-11-10,2024-11,202411,Mobile App,Facebook Ads,340,168,33,23,18,0.0529,0.1964
2024-11-10,2024-11,202411,Mobile App,Email,113,44,9,5,4,0.0354,0.2045
2024-11-10,2024-11,202411,Marketplace,Organic Search,285,196,62,41,32,0.1123,0.3163
2024-11-10,2024-11,202411,Marketplace,Direct,439,177,58,37,30,0.0683,0.3277
2024-11-10,2024-11,202411,Marketplace,Google Ads,302,134,35,21,16,0.053,0.2612
2024-11-10,2024-11,202411,Marketplace,Facebook Ads,506,231,59,37,30,0.0593,0.2554
2024-11-10,2024-11,202411,Marketplace,Email,275,183,55,43,35,0.1273,0.3005
2024-11-11,2024-11,202411,Web,Organic Search,399,267,94,71,62,0.1554,0.3521
2024-11-11,2024-11,202411,Web,Direct,408,169,64,43,38,0.0931,0.3787
2024-11-11,2024-11,202411,Web,Google Ads,367,221,81,66,44,0.1199,0.3665
2024-11-11,2024-11,202411,Web,Facebook Ads,432,162,57,43,27,0.0625,0.3519
2024-11-11,2024-11,202411,Web,Email,373,175,50,34,26,0.0697,0.2857
2024-11-11,2024-11,202411,Mobile App,Organic Search,298,183,46,28,18,0.0604,0.2514
2024-11-11,2024-11,202411,Mobile App,Direct,717,260,93,64,42,0.0586,0.3577
2024-11-11,2024-11,202411,Mobile App,Google Ads,631,377,72,54,47,0.0745,0.191
2024-11-11,2024-11,202411,Mobile App,Facebook Ads,364,204,58,37,30,0.0824,0.2843
2024-11-11,2024-11,202411,Mobile App,Email,384,229,81,58,37,0.0964,0.3537
2024-11-11,2024-11,202411,Marketplace,Organic Search,135,52,18,9,7,0.0519,0.3462
2024-11-11,2024-11,202411,Marketplace,Direct,276,146,50,33,20,0.0725,0.3425
2024-11-11,2024-11,202411,Marketplace,Google Ads,149,99,27,21,18,0.1208,0.2727
2024-11-11,2024-11,202411,Marketplace,Facebook Ads,448,264,92,67,46,0.1027,0.3485
2024-11-11,2024-11,202411,Marketplace,Email,170,66,14,10,6,0.0353,0.2121
2024-11-12,2024-11,202411,Web,Organic Search,208,78,18,9,7,0.0337,0.2308
2024-11-12,2024-11,202411,Web,Direct,769,303,73,60,43,0.0559,0.2409
2024-11-12,2024-11,202411,Web,Google Ads,555,325,113,90,69,0.1243,0.3477
2024-11-12,2024-11,202411,Web,Facebook Ads,88,36,8,5,3,0.0341,0.2222
2024-11-12,2024-11,202411,Web,Email,67,46,10,5,3,0.0448,0.2174
2024-11-12,2024-11,202411,Mobile App,Organic Search,208,105,24,19,11,0.0529,0.2286
2024-11-12,2024-11,202411,Mobile App,Direct,470,213,63,47,40,0.0851,0.2958
2024-11-12,2024-11,202411,Mobile App,Google Ads,44,29,8,4,3,0.0682,0.2759
2024-11-12,2024-11,202411,Mobile App,Facebook Ads,115,61,14,10,7,0.0609,0.2295
2024-11-12,2024-11,202411,Mobile App,Email,68,47,15,8,6,0.0882,0.3191
2024-11-12,2024-11,202411,Marketplace,Organic Search,78,27,5,3,2,0.0256,0.1852
2024-11-12,2024-11,202411,Marketplace,Direct,161,80,16,11,9,0.0559,0.2
2024-11-12,2024-11,202411,Marketplace,Google Ads,82,53,19,11,6,0.0732,0.3585
2024-11-12,2024-11,202411,Marketplace,Facebook Ads,195,119,42,34,29,0.1487,0.3529
2024-11-12,2024-11,202411,Marketplace,Email,149,68,20,12,7,0.047,0.2941
2024-11-13,2024-11,202411,Web,Organic Search,290,172,35,21,18,0.0621,0.2035
2024-11-13,2024-11,202411,Web,Direct,775,475,122,103,72,0.0929,0.2568
2024-11-13,2024-11,202411,Web,Google Ads,772,453,92,71,60,0.0777,0.2031
2024-11-13,2024-11,202411,Web,Facebook Ads,82,49,14,9,7,0.0854,0.2857
2024-11-13,2024-11,202411,Web,Email,226,88,21,13,9,0.0398,0.2386
2024-11-13,2024-11,202411,Mobile App,Organic Search,246,161,50,30,25,0.1016,0.3106
2024-11-13,2024-11,202411,Mobile App,Direct,341,233,76,59,45,0.132,0.3262
2024-11-13,2024-11,202411,Mobile App,Google Ads,773,429,137,108,67,0.0867,0.3193
2024-11-13,2024-11,202411,Mobile App,Facebook Ads,383,239,44,35,28,0.0731,0.1841
2024-11-13,2024-11,202411,Mobile App,Email,32,11,4,2,1,0.0312,0.3636
2024-11-13,2024-11,202411,Marketplace,Organic Search,248,158,47,27,22,0.0887,0.2975
2024-11-13,2024-11,202411,Marketplace,Direct,315,123,30,20,12,0.0381,0.2439
2024-11-13,2024-11,202411,Marketplace,Google Ads,474,212,51,33,27,0.057,0.2406
2024-11-13,2024-11,202411,Marketplace,Facebook Ads,149,71,23,17,12,0.0805,0.3239
2024-11-13,2024-11,202411,Marketplace,Email,97,54,21,13,8,0.0825,0.3889
2024-11-14,2024-11,202411,Web,Organic Search,290,125,36,20,17,0.0586,0.288
2024-11-14,2024-11,202411,Web,Direct,351,159,28,19,11,0.0313,0.1761
2024-11-14,2024-11,202411,Web,Google Ads,858,444,103,64,47,0.0548,0.232
2024-11-14,2024-11,202411,Web,Facebook Ads,78,52,19,15,12,0.1538,0.3654
2024-11-14,2024-11,202411,Web,Email,366,180,54,30,20,0.0546,0.3
2024-11-14,2024-11,202411,Mobile App,Organic Search,350,146,33,23,16,0.0457,0.226
2024-11-14,2024-11,202411,Mobile App,Direct,339,154,54,31,24,0.0708,0.3506
2024-11-14,2024-11,202411,Mobile App,Google Ads,645,403,85,47,35,0.0543,0.2109
2024-11-14,2024-11,202411,Mobile App,Facebook Ads,607,389,133,81,69,0.1137,0.3419
2024-11-14,2024-11,202411,Mobile App,Email,212,100,19,13,9,0.0425,0.19
2024-11-14,2024-11,202411,Marketplace,Organic Search,462,200,73,43,32,0.0693,0.365
2024-11-14,2024-11,202411,Marketplace,Direct,235,125,27,21,16,0.0681,0.216
2024-11-14,2024-11,202411,Marketplace,Google Ads,26,10,2,1,0,0.0,0.2
2024-11-14,2024-11,202411,Marketplace,Facebook Ads,426,233,89,70,57,0.1338,0.382
2024-11-14,2024-11,202411,Marketplace,Email,304,184,61,37,30,0.0987,0.3315
2024-11-15,2024-11,202411,Web,Organic Search,550,305,100,71,43,0.0782,0.3279
2024-11-15,2024-11,202411,Web,Direct,239,127,38,25,21,0.0879,0.2992
2024-11-15,2024-11,202411,Web,Google Ads,230,116,38,25,15,0.0652,0.3276
2024-11-15,2024-11,202411,Web,Facebook Ads,339,126,44,31,26,0.0767,0.3492
2024-11-15,2024-11,202411,Web,Email,379,188,65,46,40,0.1055,0.3457
2024-11-15,2024-11,202411,Mobile App,Organic Search,407,161,28,18,12,0.0295,0.1739
2024-11-15,2024-11,202411,Mobile App,Direct,384,265,103,76,46,0.1198,0.3887
2024-11-15,2024-11,202411,Mobile App,Google Ads,112,52,11,8,6,0.0536,0.2115
2024-11-15,2024-11,202411,Mobile App,Facebook Ads,203,101,31,22,18,0.0887,0.3069
2024-11-15,2024-11,202411,Mobile App,Email,125,68,21,12,7,0.056,0.3088
2024-11-15,2024-11,202411,Marketplace,Organic Search,142,95,33,26,21,0.1479,0.3474
2024-11-15,2024-11,202411,Marketplace,Direct,454,188,40,24,18,0.0396,0.2128
2024-11-15,2024-11,202411,Marketplace,Google Ads,532,231,63,38,23,0.0432,0.2727
2024-11-15,2024-11,202411,Marketplace,Facebook Ads,517,344,79,50,31,0.06,0.2297
2024-11-15,2024-11,202411,Marketplace,Email,189,101,21,12,9,0.0476,0.2079
2024-11-16,2024-11,202411,Web,Organic Search,743,410,76,63,50,0.0673,0.1854
2024-11-16,2024-11,202411,Web,Direct,674,464,153,116,90,0.1335,0.3297
2024-11-16,2024-11,202411,Web,Google Ads,74,34,13,8,5,0.0676,0.3824
2024-11-16,2024-11,202411,Web,Facebook Ads,754,275,86,66,45,0.0597,0.3127
2024-11-16,2024-11,202411,Web,Email,189,68,15,8,5,0.0265,0.2206
2024-11-16,2024-11,202411,Mobile App,Organic Search,634,260,64,49,39,0.0615,0.2462
2024-11-16,2024-11,202411,Mobile App,Direct,39,14,2,1,0,0.0,0.1429
2024-11-16,2024-11,202411,Mobile App,Google Ads,685,243,92,71,60,0.0876,0.3786
2024-11-16,2024-11,202411,Mobile App,Facebook Ads,303,156,52,36,22,0.0726,0.3333
2024-11-16,2024-11,202411,Mobile App,Email,456,160,57,33,21,0.0461,0.3563
2024-11-16,2024-11,202411,Marketplace,Organic Search,412,196,60,39,29,0.0704,0.3061
2024-11-16,2024-11,202411,Marketplace,Direct,372,181,56,31,22,0.0591,0.3094
2024-11-16,2024-11,202411,Marketplace,Google Ads,372,249,89,72,59,0.1586,0.3574
2024-11-16,2024-11,202411,Marketplace,Facebook Ads,87,37,13,10,8,0.092,0.3514
2024-11-16,2024-11,202411,Marketplace,Email,112,42,12,9,6,0.0536,0.2857
2024-11-17,2024-11,202411,Web,Organic Search,583,215,52,38,33,0.0566,0.2419
2024-11-17,2024-11,202411,Web,Direct,515,315,86,51,32,0.0621,0.273
2024-11-17,2024-11,202411,Web,Google Ads,316,184,59,42,28,0.0886,0.3207
2024-11-17,2024-11,202411,Web,Facebook Ads,86,53,10,5,3,0.0349,0.1887
2024-11-17,2024-11,202411,Web,Email,229,92,30,19,14,0.0611,0.3261
2024-11-17,2024-11,202411,Mobile App,Organic Search,176,95,18,10,6,0.0341,0.1895
2024-11-17,2024-11,202411,Mobile App,Direct,363,253,50,31,26,0.0716,0.1976
2024-11-17,2024-11,202411,Mobile App,Google Ads,815,530,203,116,78,0.0957,0.383
2024-11-17,2024-11,202411,Mobile App,Facebook Ads,212,138,50,28,23,0.1085,0.3623
2024-11-17,2024-11,202411,Mobile App,Email,367,176,44,30,24,0.0654,0.25
2024-11-17,2024-11,202411,Marketplace,Organic Search,438,193,66,42,27,0.0616,0.342
2024-11-17,2024-11,202411,Marketplace,Direct,410,255,101,70,49,0.1195,0.3961
2024-11-17,2024-11,202411,Marketplace,Google Ads,414,187,74,44,38,0.0918,0.3957
2024-11-17,2024-11,202411,Marketplace,Facebook Ads,444,212,51,28,20,0.045,0.2406
2024-11-17,2024-11,202411,Marketplace,Email,265,99,31,18,11,0.0415,0.3131
2024-11-18,2024-11,202411,Web,Organic Search,501,306,109,86,72,0.1437,0.3562
2024-11-18,2024-11,202411,Web,Direct,237,125,25,17,11,0.0464,0.2
2024-11-18,2024-11,202411,Web,Google Ads,286,115,41,30,20,0.0699,0.3565
2024-11-18,2024-11,202411,Web,Facebook Ads,739,349,72,48,41,0.0555,0.2063
2024-11-18,2024-11,202411,Web,Email,58,20,4,3,2,0.0345,0.2
2024-11-18,2024-11,202411,Mobile App,Organic Search,303,158,48,35,27,0.0891,0.3038
2024-11-18,2024-11,202411,Mobile App,Direct,639,287,101,56,39,0.061,0.3519
2024-11-18,2024-11,202411,Mobile App,Google Ads,241,121,36,26,17,0.0705,0.2975
2024-11-18,2024-11,202411,Mobile App,Facebook Ads,774,304,120,95,79,0.1021,0.3947
2024-11-18,2024-11,202411,Mobile App,Email,365,139,39,27,20,0.0548,0.2806
2024-11-18,2024-11,202411,Marketplace,Organic Search,225,95,22,16,9,0.04,0.2316
2024-11-18,2024-11,202411,Marketplace,Direct,334,221,50,33,21,0.0629,0.2262
2024-11-18,2024-11,202411,Marketplace,Google Ads,291,140,49,27,18,0.0619,0.35
2024-11-18,2024-11,202411,Marketplace,Facebook Ads,122,56,20,14,11,0.0902,0.3571
2024-11-18,2024-11,202411,Marketplace,Email,148,99,27,17,12,0.0811,0.2727
2024-11-19,2024-11,202411,Web,Organic Search,169,109,25,15,12,0.071,0.2294
2024-11-19,2024-11,202411,Web,Direct,371,195,53,29,19,0.0512,0.2718
2024-11-19,2024-11,202411,Web,Google Ads,362,249,53,29,23,0.0635,0.2129
2024-11-19,2024-11,202411,Web,Facebook Ads,754,483,189,141,116,0.1538,0.3913
2024-11-19,2024-11,202411,Web,Email,115,40,15,11,7,0.0609,0.375
2024-11-19,2024-11,202411,Mobile App,Organic Search,55,36,11,7,5,0.0909,0.3056
2024-11-19,2024-11,202411,Mobile App,Direct,131,90,21,13,9,0.0687,0.2333
2024-11-19,2024-11,202411,Mobile App,Google Ads,400,270,57,37,29,0.0725,0.2111
2024-11-19,2024-11,202411,Mobile App,Facebook Ads,310,185,52,35,23,0.0742,0.2811
2024-11-19,2024-11,202411,Mobile App,Email,370,201,59,47,39,0.1054,0.2935
2024-11-19,2024-11,202411,Marketplace,Organic Search,35,19,3,2,1,0.0286,0.1579
2024-11-19,2024-11,202411,Marketplace,Direct,257,170,51,29,25,0.0973,0.3
2024-11-19,2024-11,202411,Marketplace,Google Ads,79,46,12,8,5,0.0633,0.2609
2024-11-19,2024-11,202411,Marketplace,Facebook Ads,29,14,2,1,0,0.0,0.1429
2024-11-19,2024-11,202411,Marketplace,Email,235,128,41,33,25,0.1064,0.3203
2024-11-20,2024-11,202411,Web,Organic Search,375,215,83,58,46,0.1227,0.386
2024-11-20,2024-11,202411,Web,Direct,548,370,82,49,36,0.0657,0.2216
2024-11-20,2024-11,202411,Web,Google Ads,602,384,112,89,63,0.1047,0.2917
2024-11-20,2024-11,202411,Web,Facebook Ads,185,120,37,24,19,0.1027,0.3083
2024-11-20,2024-11,202411,Web,Email,395,197,54,34,24,0.0608,0.2741
2024-11-20,2024-11,202411,Mobile App,Organic Search,606,221,68,52,38,0.0627,0.3077
2024-11-20,2024-11,202411,Mobile App,Direct,691,303,83,61,51,0.0738,0.2739
2024-11-20,2024-11,202411,Mobile App,Google Ads,797,534,128,100,88,0.1104,0.2397
2024-11-20,2024-11,202411,Mobile App,Facebook Ads,574,355,137,98,84,0.1463,0.3859
2024-11-20,2024-11,202411,Mobile App,Email,228,98,29,24,14,0.0614,0.2959
2024-11-20,2024-11,202411,Marketplace,Organic Search,110,39,13,8,6,0.0545,0.3333
2024-11-20,2024-11,202411,Marketplace,Direct,333,131,48,37,24,0.0721,0.3664
2024-11-20,2024-11,202411,Marketplace,Google Ads,234,109,37,25,18,0.0769,0.3394
2024-11-20,2024-11,202411,Marketplace,Facebook Ads,19,12,3,1,0,0.0,0.25
2024-11-20,2024-11,202411,Marketplace,Email,270,119,34,23,16,0.0593,0.2857
2024-11-21,2024-11,202411,Web,Organic Search,460,286,76,54,43,0.0935,0.2657
2024-11-21,2024-11,202411,Web,Direct,217,78,14,11,7,0.0323,0.1795
2024-11-21,2024-11,202411,Web,Google Ads,798,447,174,101,82,0.1028,0.3893
2024-11-21,2024-11,202411,Web,Facebook Ads,627,406,102,67,41,0.0654,0.2512
2024-11-21,2024-11,202411,Web,Email,284,166,56,38,25,0.088,0.3373
2024-11-21,2024-11,202411,Mobile App,Organic Search,303,147,44,26,22,0.0726,0.2993
2024-11-21,2024-11,202411,Mobile App,Direct,685,251,97,82,61,0.0891,0.3865
2024-11-21,2024-11,202411,Mobile App,Google Ads,568,277,108,74,58,0.1021,0.3899
2024-11-21,2024-11,202411,Mobile App,Facebook Ads,214,126,23,14,12,0.0561,0.1825
2024-11-21,2024-11,202411,Mobile App,Email,258,131,33,20,12,0.0465,0.2519
2024-11-21,2024-11,202411,Marketplace,Organic Search,393,189,63,35,27,0.0687,0.3333
2024-11-21,2024-11,202411,Marketplace,Direct,165,99,20,13,9,0.0545,0.202
2024-11-21,2024-11,202411,Marketplace,Google Ads,444,226,88,61,38,0.0856,0.3894
2024-11-21,2024-11,202411,Marketplace,Facebook Ads,54,20,7,5,4,0.0741,0.35
2024-11-21,2024-11,202411,Marketplace,Email,114,49,16,9,6,0.0526,0.3265
2024-11-22,2024-11,202411,Web,Organic Search,571,237,48,36,31,0.0543,0.2025
2024-11-22,2024-11,202411,Web,Direct,584,207,41,33,29,0.0497,0.1981
2024-11-22,2024-11,202411,Web,Google Ads,278,169,59,41,30,0.1079,0.3491
2024-11-22,2024-11,202411,Web,Facebook Ads,316,110,41,33,27,0.0854,0.3727
2024-11-22,2024-11,202411,Web,Email,116,51,11,7,6,0.0517,0.2157
2024-11-22,2024-11,202411,Mobile App,Organic Search,178,94,30,19,15,0.0843,0.3191
2024-11-22,2024-11,202411,Mobile App,Direct,304,132,50,32,28,0.0921,0.3788
2024-11-22,2024-11,202411,Mobile App,Google Ads,468,326,102,66,45,0.0962,0.3129
2024-11-22,2024-11,202411,Mobile App,Facebook Ads,370,151,41,24,15,0.0405,0.2715
2024-11-22,2024-11,202411,Mobile App,Email,44,25,5,3,2,0.0455,0.2
2024-11-22,2024-11,202411,Marketplace,Organic Search,271,106,34,28,19,0.0701,0.3208
2024-11-22,2024-11,202411,Marketplace,Direct,311,140,46,35,28,0.09,0.3286
2024-11-22,2024-11,202411,Marketplace,Google Ads,145,90,26,22,17,0.1172,0.2889
2024-11-22,2024-11,202411,Marketplace,Facebook Ads,527,188,69,56,48,0.0911,0.367
2024-11-22,2024-11,202411,Marketplace,Email,101,35,9,6,5,0.0495,0.2571
2024-11-23,2024-11,202411,Web,Organic Search,232,133,26,20,12,0.0517,0.1955
2024-11-23,2024-11,202411,Web,Direct,442,218,45,26,18,0.0407,0.2064
2024-11-23,2024-11,202411,Web,Google Ads,757,345,137,115,79,0.1044,0.3971
2024-11-23,2024-11,202411,Web,Facebook Ads,127,51,18,12,8,0.063,0.3529
2024-11-23,2024-11,202411,Web,Email,388,141,50,38,26,0.067,0.3546
2024-11-23,2024-11,202411,Mobile App,Organic Search,195,102,34,27,21,0.1077,0.3333
2024-11-23,2024-11,202411,Mobile App,Direct,561,392,85,51,44,0.0784,0.2168
2024-11-23,2024-11,202411,Mobile App,Google Ads,475,258,55,38,24,0.0505,0.2132
2024-11-23,2024-11,202411,Mobile App,Facebook Ads,471,186,45,28,23,0.0488,0.2419
2024-11-23,2024-11,202411,Mobile App,Email,373,153,42,34,22,0.059,0.2745
2024-11-23,2024-11,202411,Marketplace,Organic Search,28,15,5,4,3,0.1071,0.3333
2024-11-23,2024-11,202411,Marketplace,Direct,157,84,25,15,12,0.0764,0.2976
2024-11-23,2024-11,202411,Marketplace,Google Ads,297,134,27,18,12,0.0404,0.2015
2024-11-23,2024-11,202411,Marketplace,Facebook Ads,21,10,1,0,0,0.0,0.1
2024-11-23,2024-11,202411,Marketplace,Email,61,28,10,5,4,0.0656,0.3571
2024-11-24,2024-11,202411,Web,Organic Search,142,85,16,10,8,0.0563,0.1882
2024-11-24,2024-11,202411,Web,Direct,685,365,125,82,70,0.1022,0.3425
2024-11-24,2024-11,202411,Web,Google Ads,136,68,26,21,14,0.1029,0.3824
2024-11-24,2024-11,202411,Web,Facebook Ads,490,327,72,59,46,0.0939,0.2202
2024-11-24,2024-11,202411,Web,Email,163,65,23,15,10,0.0613,0.3538
2024-11-24,2024-11,202411,Mobile App,Organic Search,173,109,40,22,16,0.0925,0.367
2024-11-24,2024-11,202411,Mobile App,Direct,323,188,68,53,33,0.1022,0.3617
2024-11-24,2024-11,202411,Mobile App,Google Ads,540,283,72,51,32,0.0593,0.2544
2024-11-24,2024-11,202411,Mobile App,Facebook Ads,271,98,21,13,9,0.0332,0.2143
2024-11-24,2024-11,202411,Mobile App,Email,502,330,74,46,31,0.0618,0.2242
2024-11-24,2024-11,202411,Marketplace,Organic Search,408,174,42,29,25,0.0613,0.2414
2024-11-24,2024-11,202411,Marketplace,Direct,46,31,7,3,2,0.0435,0.2258
2024-11-24,2024-11,202411,Marketplace,Google Ads,142,55,19,13,7,0.0493,0.3455
2024-11-24,2024-11,202411,Marketplace,Facebook Ads,200,77,26,20,14,0.07,0.3377
2024-11-24,2024-11,202411,Marketplace,Email,70,42,14,10,8,0.1143,0.3333
2024-11-25,2024-11,202411,Web,Organic Search,497,190,67,49,30,0.0604,0.3526
2024-11-25,2024-11,202411,Web,Direct,725,304,80,62,55,0.0759,0.2632
2024-11-25,2024-11,202411,Web,Google Ads,824,531,110,79,48,0.0583,0.2072
2024-11-25,2024-11,202411,Web,Facebook Ads,486,187,45,37,33,0.0679,0.2406
2024-11-25,2024-11,202411,Web,Email,341,185,34,23,20,0.0587,0.1838
2024-11-25,2024-11,202411,Mobile App,Organic Search,544,338,105,69,48,0.0882,0.3107
2024-11-25,2024-11,202411,Mobile App,Direct,542,219,83,68,57,0.1052,0.379
2024-11-25,2024-11,202411,Mobile App,Google Ads,682,318,60,48,37,0.0543,0.1887
2024-11-25,2024-11,202411,Mobile App,Facebook Ads,742,379,149,96,59,0.0795,0.3931
2024-11-25,2024-11,202411,Mobile App,Email,260,180,55,45,35,0.1346,0.3056
2024-11-25,2024-11,202411,Marketplace,Organic Search,427,206,68,56,34,0.0796,0.3301
2024-11-25,2024-11,202411,Marketplace,Direct,183,122,33,19,16,0.0874,0.2705
2024-11-25,2024-11,202411,Marketplace,Google Ads,92,48,14,11,8,0.087,0.2917
2024-11-25,2024-11,202411,Marketplace,Facebook Ads,221,128,38,29,18,0.0814,0.2969
2024-11-25,2024-11,202411,Marketplace,Email,190,73,21,17,12,0.0632,0.2877
2024-11-26,2024-11,202411,Web,Organic Search,200,114,45,34,30,0.15,0.3947
2024-11-26,2024-11,202411,Web,Direct,747,373,149,110,78,0.1044,0.3995
2024-11-26,2024-11,202411,Web,Google Ads,279,158,41,32,26,0.0932,0.2595
2024-11-26,2024-11,202411,Web,Facebook Ads,92,51,14,9,5,0.0543,0.2745
2024-11-26,2024-11,202411,Web,Email,539,345,75,59,45,0.0835,0.2174
