OrderID,OrderDate,ShipDate,YearMonth,YearMonthNum,Country,Region,City,Channel,Source,Campaign,Device,PaymentMethod,Fulfillment,Category,SubCategory,Product,CustomerID,Quantity,UnitPrice,Discount,GrossSales,NetSales,COGS,ShippingFee,Profit,NetProfit,Returned,ReturnQty,ReturnAmount
ECM-20241019-01436,2024-10-19,2024-10-26,2024-10,202410,Pakistan,North,Karachi,Mobile App,Organic Search,Back to School,Desktop,COD,3PL Courier B,Fashion,Jeans,Denim Regular,CUST-901,1,125.94,0.1,125.94,113.35,75.56,4.43,33.36,33.36,No,0,0.0
ECM-20240116-01437,2024-01-16,2024-01-18,2024-01,202401,Pakistan,East,Karachi,Web,Google Ads,Summer Mega,Desktop,Credit Card,3PL Courier B,Fashion,Sneakers,CourtPro,CUST-186,4,126.64,0.0,506.56,506.56,303.94,19.61,183.01,183.01,No,0,0.0
ECM-20250603-01438,2025-06-03,2025-06-05,2025-06,202506,Saudi Arabia,KSA,Dammam,Web,Direct,New Arrivals,Desktop,COD,3PL Courier A,Home & Kitchen,Vacuum,RoboVac Mini,CUST-69,4,109.79,0.15,439.16,373.29,307.41,14.62,51.26,51.26,No,0,0.0
ECM-20250103-01439,2025-01-03,2025-01-08,2025-01,202501,United Kingdom,UK,Birmingham,Web,Facebook Ads,Back to School,Mobile,Credit Card,3PL Courier B,Books,Fiction,Desert Stars,CUST-124,4,13.01,0.15,52.04,44.23,33.83,2.09,8.31,8.31,No,0,0.0
ECM-20240402-01440,2024-04-02,2024-04-03,2024-04,202404,Saudi Arabia,KSA,Dammam,Web,Organic Search,New Arrivals,Mobile,Credit Card,Own Warehouse,Beauty,Makeup,Silk Foundation,CUST-350,4,132.49,0.0,529.96,529.96,291.48,11.52,226.96,226.96,No,0,0.0
ECM-20240227-01441,2024-02-27,2024-03-05,2024-02,202402,United States,USA,Austin,Mobile App,Google Ads,Summer Mega,Mobile,Debit Card,3PL Courier A,Fashion,Sneakers,StreetFlex,CUST-140,1,169.0,0.2,169.0,13.52,101.4,4.2,29.6,-31.24,Yes,1,121.68
ECM-20240121-01442,2024-01-21,2024-01-27,2024-01,202401,United States,USA,Chicago,Mobile App,Organic Search,Summer Mega,Mobile,Credit Card,Own Warehouse,Books,Fiction,Echoes,CUST-318,2,36.23,0.2,72.46,57.97,47.1,1.3,9.57,9.57,No,0,0.0
ECM-20240607-01443,2024-06-07,2024-06-13,2024-06,202406,Pakistan,North,Karachi,Marketplace,Organic Search,Back to School,Mobile,Credit Card,3PL Courier B,Beauty,Skincare,HydraGel,CUST-264,3,142.44,0.2,427.32,341.86,235.03,11.46,95.37,95.37,No,0,0.0
ECM-20240207-01444,2024-02-07,2024-02-10,2024-02,202402,Pakistan,North,Multan,Web,Facebook Ads,Summer Mega,Mobile,COD,3PL Courier B,Books,Non-fiction,Habits Daily,CUST-527,4,11.16,0.0,44.64,44.64,29.02,2.13,13.49,13.49,No,0,0.0
ECM-20241027-01445,2024-10-27,2024-10-30,2024-10,202410,United States,USA,Chicago,Web,Facebook Ads,New Arrivals,Mobile,Debit Card,3PL Courier B,Beauty,Skincare,SPF 50+ Gel,CUST-1152,1,122.37,0.0,122.37,122.37,67.3,2.33,52.74,52.74,No,0,0.0
ECM-20240913-01446,2024-09-13,2024-09-16,2024-09,202409,Saudi Arabia,KSA,Dammam,Mobile App,Direct,Back to School,Mobile,Credit Card,Own Warehouse,Beauty,Skincare,Vitamin C Serum,CUST-480,3,175.91,0.05,527.73,501.34,290.25,13.91,197.18,197.18,No,0,0.0
ECM-20240908-01447,2024-09-08,2024-09-12,2024-09,202409,United Arab Emirates,UAE,Sharjah,Web,Google Ads,Summer Mega,Mobile,COD,Own Warehouse,Beauty,Skincare,HydraGel,CUST-643,3,15.64,0.0,46.92,46.92,25.81,0.23,20.88,20.88,No,0,0.0
ECM-20240208-01448,2024-02-08,2024-02-12,2024-02,202402,Pakistan,East,Faisalabad,Web,Facebook Ads,Back to School,Mobile,Credit Card,Own Warehouse,Books,Comics,CityGuard,CUST-1163,2,36.85,0.0,73.7,73.7,47.91,0.84,24.95,24.95,No,0,0.0
ECM-20240107-01449,2024-01-07,2024-01-10,2024-01,202401,United Kingdom,UK,London,Mobile App,Email,Ramadan Offer,Desktop,Wallet,Own Warehouse,Beauty,Skincare,HydraGel,CUST-432,1,44.44,0.2,44.44,35.55,24.44,1.5,9.61,9.61,No,0,0.0
ECM-20240810-01450,2024-08-10,2024-08-13,2024-08,202408,Saudi Arabia,KSA,Dammam,Mobile App,Facebook Ads,Back to School,Mobile,COD,3PL Courier A,Electronics,Smartwatch,FitPulse 3,CUST-980,4,232.78,0.3,931.12,651.78,763.52,2.87,-114.61,-114.61,No,0,0.0
ECM-20240805-01451,2024-08-05,2024-08-11,2024-08,202408,United Arab Emirates,UAE,Dubai,Mobile App,Organic Search,New Arrivals,Mobile,Wallet,3PL Courier B,Electronics,Phones,Pixelon 12,CUST-428,1,865.16,0.2,865.16,692.13,709.43,5.27,-22.57,-22.57,No,0,0.0
ECM-20240812-01452,2024-08-12,2024-08-17,2024-08,202408,United States,USA,New York,Mobile App,Direct,Clearance,Desktop,Credit Card,3PL Courier A,Electronics,Phones,Galaxy Z Lite,CUST-701,2,131.26,0.1,262.52,236.27,215.27,9.58,11.42,11.42,No,0,0.0
ECM-20240322-01453,2024-03-22,2024-03-25,2024-03,202403,United States,USA,Chicago,Mobile App,Facebook Ads,Ramadan Offer,Desktop,Credit Card,3PL Courier A,Electronics,Phones,Pixelon 12,CUST-850,2,755.14,0.2,1510.28,1208.22,1238.43,14.63,-44.84,-44.84,No,0,0.0
ECM-20250212-01454,2025-02-12,2025-02-17,2025-02,202502,United Kingdom,UK,Leeds,Web,Email,Summer Mega,Mobile,Credit Card,3PL Courier B,Beauty,Skincare,Vitamin C Serum,CUST-988,2,86.52,0.05,173.04,164.39,95.17,6.77,62.45,62.45,No,0,0.0
ECM-20250713-01455,2025-07-13,2025-07-20,2025-07,202507,Pakistan,South,Faisalabad,Web,Facebook Ads,Spring Sale,Mobile,COD,Own Warehouse,Home & Kitchen,Cookware,Steel Pot Set,CUST-619,2,387.28,0.0,774.56,77.46,542.19,10.19,222.18,-126.37,Yes,2,697.1
ECM-20241123-01456,2024-11-23,2024-11-25,2024-11,202411,United Arab Emirates,UAE,Sharjah,Marketplace,Google Ads,Ramadan Offer,Mobile,Credit Card,Own Warehouse,Electronics,Phones,Nova X,CUST-1021,1,551.83,0.0,551.83,551.83,452.5,17.77,81.56,81.56,No,0,0.0
ECM-20250805-01457,2025-08-05,2025-08-11,2025-08,202508,United States,USA,Chicago,Marketplace,Organic Search,New Arrivals,Desktop,Debit Card,3PL Courier B,Electronics,Smartwatch,ActiveBand X,CUST-1392,1,947.44,0.0,947.44,947.44,776.9,15.06,155.48,155.48,No,0,0.0
ECM-20250609-01458,2025-06-09,2025-06-10,2025-06,202506,United Kingdom,UK,Birmingham,Mobile App,Organic Search,Back to School,Mobile,COD,3PL Courier B,Beauty,Makeup,Matte Lip,CUST-797,1,122.59,0.0,122.59,122.59,67.42,5.63,49.54,49.54,No,0,0.0
ECM-20240216-01459,2024-02-16,2024-02-23,2024-02,202402,United Kingdom,UK,Birmingham,Web,Organic Search,Back to School,Mobile,COD,Own Warehouse,Home & Kitchen,Vacuum,CleanJet V8,CUST-136,3,112.05,0.2,336.15,188.24,235.3,4.3,29.32,-11.02,Yes,1,80.68
ECM-20241125-01460,2024-11-25,2024-12-01,2024-11,202411,United States,USA,Chicago,Web,Google Ads,New Arrivals,Desktop,COD,3PL Courier A,Books,Non-fiction,World Brief,CUST-175,1,54.16,0.15,54.16,46.04,35.2,1.4,9.44,9.44,No,0,0.0
ECM-20241006-01461,2024-10-06,2024-10-09,2024-10,202410,United Kingdom,UK,Leeds,Marketplace,Google Ads,Back to School,Mobile,Wallet,3PL Courier B,Fashion,Jeans,Denim Regular,CUST-567,2,162.15,0.0,324.3,324.3,194.58,16.16,113.56,113.56,No,0,0.0
ECM-20250706-01462,2025-07-06,2025-07-12,2025-07,202507,United Kingdom,UK,Manchester,Web,Organic Search,Summer Mega,Desktop,COD,3PL Courier A,Fashion,T-Shirts,Athletic Fit Tee,CUST-215,1,113.79,0.0,113.79,113.79,68.27,0.23,45.29,45.29,No,0,0.0
ECM-20240329-01463,2024-03-29,2024-03-30,2024-03,202403,United Arab Emirates,UAE,Dubai,Web,Direct,Back to School,Mobile,Debit Card,3PL Courier A,Books,Non-fiction,World Brief,CUST-1070,2,20.44,0.0,40.88,22.48,26.57,2.06,12.25,3.05,Yes,1,18.4
ECM-20250125-01464,2025-01-25,2025-01-28,2025-01,202501,United Kingdom,UK,Manchester,Mobile App,Google Ads,Clearance,Desktop,COD,Own Warehouse,Books,Fiction,Desert Stars,CUST-862,3,28.15,0.1,84.45,76.01,54.89,2.43,18.69,18.69,No,0,0.0
ECM-20250802-01465,2025-08-02,2025-08-08,2025-08,202508,United States,USA,San Francisco,Mobile App,Email,Back to School,Desktop,Wallet,Own Warehouse,Beauty,Makeup,Silk Foundation,CUST-697,4,134.06,0.1,536.24,482.62,294.93,1.85,185.84,185.84,No,0,0.0
ECM-20240706-01466,2024-07-06,2024-07-10,2024-07,202407,Saudi Arabia,KSA,Dammam,Marketplace,Email,Spring Sale,Desktop,Debit Card,3PL Courier B,Books,Comics,CityGuard,CUST-848,3,30.0,0.05,90.0,85.5,58.5,0.72,26.28,26.28,No,0,0.0
ECM-20240502-01467,2024-05-02,2024-05-04,2024-05,202405,Pakistan,North,Islamabad,Web,Direct,Ramadan Offer,Mobile,COD,3PL Courier B,Electronics,Headphones,AirBeats Lite,CUST-1388,2,633.21,0.1,1266.42,1139.78,1038.46,14.39,86.93,86.93,No,0,0.0
ECM-20240811-01468,2024-08-11,2024-08-15,2024-08,202408,United Kingdom,UK,Birmingham,Web,Organic Search,Clearance,Mobile,Credit Card,Own Warehouse,Electronics,Phones,Galaxy Z Lite,CUST-102,1,225.33,0.05,225.33,214.06,184.77,10.36,18.93,18.93,No,0,0.0
ECM-20240727-01469,2024-07-27,2024-07-31,2024-07,202407,Pakistan,South,Lahore,Web,Facebook Ads,Back to School,Mobile,COD,Own Warehouse,Fashion,Sneakers,RunnerOne,CUST-664,4,112.59,0.0,450.36,450.36,270.22,8.81,171.33,171.33,No,0,0.0
ECM-20250505-01470,2025-05-05,2025-05-07,2025-05,202505,United Kingdom,UK,Leeds,Mobile App,Google Ads,New Arrivals,Mobile,Wallet,3PL Courier A,Electronics,Headphones,BassMax Pro,CUST-285,3,1333.2,0.3,3999.6,2799.72,3279.67,7.69,-487.64,-487.64,No,0,0.0
ECM-20240122-01471,2024-01-22,2024-01-28,2024-01,202401,United Arab Emirates,UAE,Abu Dhabi,Mobile App,Email,Spring Sale,Mobile,COD,Own Warehouse,Books,Non-fiction,Money Sense,CUST-1488,4,42.31,0.1,169.24,152.32,110.01,4.46,37.85,37.85,No,0,0.0
ECM-20250807-01472,2025-08-07,2025-08-08,2025-08,202508,Saudi Arabia,KSA,Riyadh,Mobile App,Organic Search,Summer Mega,Desktop,Debit Card,3PL Courier B,Home & Kitchen,Cookware,Nonstick Duo,CUST-690,2,231.88,0.1,463.76,41.73,324.63,14.43,78.32,-109.5,Yes,2,375.65
ECM-20250604-01473,2025-06-04,2025-06-07,2025-06,202506,United Arab Emirates,UAE,Abu Dhabi,Web,Referral,Ramadan Offer,Desktop,COD,3PL Courier B,Fashion,Sneakers,CourtPro,CUST-652,1,33.59,0.0,33.59,33.59,20.15,1.84,11.6,11.6,No,0,0.0
ECM-20250626-01474,2025-06-26,2025-07-02,2025-06,202506,United Kingdom,UK,Manchester,Web,Facebook Ads,New Arrivals,Mobile,Debit Card,Own Warehouse,Home & Kitchen,Vacuum,DustAway S9,CUST-1267,3,237.72,0.0,713.16,713.16,499.21,11.94,202.01,202.01,No,0,0.0
ECM-20250603-01475,2025-06-03,2025-06-05,2025-06,202506,United States,USA,Austin,Web,Email,Ramadan Offer,Mobile,Credit Card,3PL Courier B,Home & Kitchen,Vacuum,DustAway S9,CUST-765,1,162.48,0.0,162.48,162.48,113.74,4.71,44.03,44.03,No,0,0.0
ECM-20250530-01476,2025-05-30,2025-06-01,2025-05,202505,United Arab Emirates,UAE,Dubai,Mobile App,Facebook Ads,Clearance,Mobile,Wallet,Own Warehouse,Beauty,Fragrance,Citrus Bloom,CUST-885,1,12.97,0.15,12.97,11.02,7.13,0.93,2.96,2.96,No,0,0.0
ECM-20250426-01477,2025-04-26,2025-04-28,2025-04,202504,United States,USA,San Francisco,Web,Google Ads,Back to School,Mobile,Wallet,3PL Courier B,Fashion,Jeans,Denim Stretch,CUST-1233,1,34.09,0.05,34.09,3.24,20.45,0.74,11.2,-3.38,Yes,1,29.15
ECM-20241120-01478,2024-11-20,2024-11-27,2024-11,202411,United States,USA,San Francisco,Web,Organic Search,Summer Mega,Desktop,COD,3PL Courier B,Home & Kitchen,Vacuum,DustAway S9,CUST-629,1,379.92,0.2,379.92,303.94,265.94,12.17,25.83,25.83,No,0,0.0
ECM-20250613-01479,2025-06-13,2025-06-14,2025-06,202506,United States,USA,Chicago,Marketplace,Direct,Spring Sale,Desktop,COD,3PL Courier B,Beauty,Makeup,Silk Foundation,CUST-1046,1,66.41,0.25,66.41,49.81,36.53,1.18,12.1,12.1,No,0,0.0
ECM-20241129-01480,2024-11-29,2024-11-30,2024-11,202411,United Arab Emirates,UAE,Sharjah,Web,Direct,Back to School,Mobile,COD,3PL Courier B,Electronics,Smartwatch,FitPulse 3,CUST-409,3,1318.3,0.0,3954.9,3954.9,3243.02,7.32,704.56,704.56,No,0,0.0
ECM-20240602-01481,2024-06-02,2024-06-06,2024-06,202406,Pakistan,West,Peshawar,Web,Referral,Spring Sale,Desktop,Debit Card,3PL Courier A,Electronics,Smartwatch,TimeOne S,CUST-1283,1,288.2,0.0,288.2,288.2,236.32,8.09,43.79,43.79,No,0,0.0
ECM-20250413-01482,2025-04-13,2025-04-16,2025-04,202504,Pakistan,South,Faisalabad,Mobile App,Referral,Clearance,Desktop,Credit Card,Own Warehouse,Books,Comics,Quantum Kid,CUST-455,1,19.32,0.0,19.32,19.32,12.56,0.69,6.07,6.07,No,0,0.0
ECM-20240520-01483,2024-05-20,2024-05-23,2024-05,202405,Pakistan,West,Lahore,Web,Organic Search,Summer Mega,Mobile,COD,3PL Courier B,Home & Kitchen,Vacuum,DustAway S9,CUST-245,2,153.04,0.0,306.08,306.08,214.26,2.24,89.58,89.58,No,0,0.0
ECM-20240706-01484,2024-07-06,2024-07-11,2024-07,202407,United Kingdom,UK,Manchester,Mobile App,Facebook Ads,Ramadan Offer,Desktop,Credit Card,Own Warehouse,Fashion,T-Shirts,Logo Tee,CUST-91,1,20.08,0.3,20.08,14.06,12.05,2.01,0.0,0.0,No,0,0.0
ECM-20241225-01485,2024-12-25,2024-12-31,2024-12,202412,United Arab Emirates,UAE,Abu Dhabi,Web,Facebook Ads,Summer Mega,Desktop,COD,3PL Courier B,Fashion,Jeans,Denim Slim,CUST-1295,1,181.04,0.0,181.04,181.04,108.62,8.74,63.68,63.68,No,0,0.0
ECM-20240201-01486,2024-02-01,2024-02-03,2024-02,202402,United Kingdom,UK,Birmingham,Marketplace,Direct,Clearance,Mobile,COD,3PL Courier B,Books,Fiction,Desert Stars,CUST-1121,2,55.87,0.1,111.74,100.57,72.63,2.84,25.1,25.1,No,0,0.0
ECM-20250731-01487,2025-07-31,2025-08-02,2025-07,202507,United Arab Emirates,UAE,Sharjah,Web,Facebook Ads,Summer Mega,Desktop,Debit Card,3PL Courier A,Beauty,Fragrance,Citrus Bloom,CUST-983,3,148.4,0.15,445.2,378.42,244.86,9.05,124.51,124.51,No,0,0.0
ECM-20250226-01488,2025-02-26,2025-03-02,2025-02,202502,United Arab Emirates,UAE,Abu Dhabi,Web,Google Ads,Back to School,Mobile,COD,3PL Courier A,Books,Comics,CityGuard,CUST-1076,2,10.29,0.15,20.58,17.49,13.38,0.35,3.76,3.76,No,0,0.0
ECM-20250703-01489,2025-07-03,2025-07-10,2025-07,202507,United Kingdom,UK,London,Web,Direct,Summer Mega,Mobile,Credit Card,3PL Courier A,Home & Kitchen,Blender,BlendPro 900,CUST-363,1,132.77,0.2,132.77,106.22,92.94,3.38,9.9,9.9,No,0,0.0
ECM-20241108-01490,2024-11-08,2024-11-15,2024-11,202411,Saudi Arabia,KSA,Jeddah,Web,Organic Search,Back to School,Desktop,Wallet,Own Warehouse,Beauty,Skincare,Vitamin C Serum,CUST-402,2,53.15,0.0,106.3,58.46,58.47,3.3,44.53,20.61,Yes,1,47.84
ECM-20250420-01491,2025-04-20,2025-04-23,2025-04,202504,United Kingdom,UK,Birmingham,Web,Organic Search,Back to School,Mobile,Wallet,3PL Courier B,Fashion,T-Shirts,Logo Tee,CUST-1213,2,20.08,0.0,40.16,40.16,24.1,1.62,14.44,14.44,No,0,0.0
ECM-20241204-01492,2024-12-04,2024-12-08,2024-12,202412,Pakistan,East,Peshawar,Web,Email,Ramadan Offer,Desktop,Debit Card,3PL Courier B,Fashion,Sneakers,CourtPro,CUST-1258,4,38.86,0.2,155.44,124.35,93.26,2.61,28.48,28.48,No,0,0.0
ECM-20250619-01493,2025-06-19,2025-06-22,2025-06,202506,United Arab Emirates,UAE,Dubai,Web,Direct,New Arrivals,Mobile,Credit Card,3PL Courier B,Electronics,Headphones,QuietTime 500,CUST-610,1,452.03,0.1,452.03,406.83,370.66,8.82,27.35,27.35,No,0,0.0
ECM-20240616-01494,2024-06-16,2024-06-18,2024-06,202406,United Arab Emirates,UAE,Sharjah,Mobile App,Google Ads,Summer Mega,Mobile,Debit Card,Own Warehouse,Books,Fiction,Echoes,CUST-1478,2,25.55,0.3,51.1,35.77,33.22,2.16,0.39,0.39,No,0,0.0
ECM-20241126-01495,2024-11-26,2024-11-30,2024-11,202411,Saudi Arabia,KSA,Jeddah,Web,Google Ads,New Arrivals,Desktop,COD,3PL Courier B,Beauty,Makeup,Silk Foundation,CUST-152,2,121.72,0.0,243.44,243.44,133.89,9.5,100.05,100.05,No,0,0.0
ECM-20250208-01496,2025-02-08,2025-02-10,2025-02,202502,Pakistan,East,Lahore,Mobile App,Direct,Spring Sale,Desktop,Wallet,3PL Courier B,Home & Kitchen,Blender,KitchenPulse 2,CUST-1219,3,90.96,0.0,272.88,272.88,191.02,9.57,72.29,72.29,No,0,0.0
ECM-20240731-01497,2024-07-31,2024-08-01,2024-07,202407,United Arab Emirates,UAE,Abu Dhabi,Marketplace,Facebook Ads,Spring Sale,Desktop,Debit Card,Own Warehouse,Fashion,T-Shirts,Athletic Fit Tee,CUST-145,1,107.72,0.0,107.72,107.72,64.63,3.5,39.59,39.59,No,0,0.0
ECM-20240203-01498,2024-02-03,2024-02-05,2024-02,202402,United Arab Emirates,UAE,Abu Dhabi,Web,Facebook Ads,Back to School,Mobile,COD,Own Warehouse,Books,Non-fiction,World Brief,CUST-556,3,21.97,0.0,65.91,65.91,42.84,1.01,22.06,22.06,No,0,0.0
ECM-20240723-01499,2024-07-23,2024-07-29,2024-07,202407,Saudi Arabia,KSA,Dammam,Mobile App,Google Ads,Clearance,Mobile,Credit Card,Own Warehouse,Books,Non-fiction,Habits Daily,CUST-628,1,18.92,0.0,18.92,18.92,12.3,1.75,4.87,4.87,No,0,0.0
ECM-20241111-01500,2024-11-11,2024-11-14,2024-11,202411,Saudi Arabia,KSA,Riyadh,Web,Direct,Clearance,Desktop,Credit Card,3PL Courier B,Electronics,Headphones,AirBeats Lite,CUST-630,2,1294.69,0.05,2589.38,245.99,2123.29,4.03,332.59,-774.37,Yes,2,2213.92
ECM-20250610-01501,2025-06-10,2025-06-15,2025-06,202506,Pakistan,East,Karachi,Web,Email,Back to School,Mobile,Debit Card,3PL Courier B,Electronics,Smartwatch,TimeOne S,CUST-1037,3,1468.95,0.0,4406.85,1762.74,3613.62,19.89,773.34,-548.72,Yes,2,2644.11
ECM-20250107-01502,2025-01-07,2025-01-14,2025-01,202501,United Arab Emirates,UAE,Abu Dhabi,Web,Google Ads,Clearance,Desktop,Credit Card,3PL Courier B,Books,Non-fiction,Money Sense,CUST-1037,4,21.7,0.0,86.8,86.8,56.42,4.14,26.24,26.24,No,0,0.0
ECM-20240108-01503,2024-01-08,2024-01-11,2024-01,202401,Saudi Arabia,KSA,Riyadh,Mobile App,Direct,Ramadan Offer,Desktop,Wallet,3PL Courier B,Electronics,Phones,Galaxy Z Lite,CUST-1423,1,403.25,0.25,403.25,302.44,330.67,14.6,-42.83,-42.83,No,0,0.0
ECM-20240528-01504,2024-05-28,2024-05-30,2024-05,202405,Pakistan,West,Faisalabad,Web,Facebook Ads,Ramadan Offer,Desktop,Credit Card,3PL Courier B,Fashion,Sneakers,CourtPro,CUST-492,1,62.99,0.15,62.99,53.54,37.79,2.53,13.22,13.22,No,0,0.0
ECM-20240720-01505,2024-07-20,2024-07-27,2024-07,202407,Pakistan,South,Karachi,Web,Direct,Clearance,Mobile,COD,3PL Courier B,Fashion,Sneakers,CourtPro,CUST-1195,3,27.56,0.05,82.68,78.55,49.61,1.82,27.12,27.12,No,0,0.0
ECM-20250622-01506,2025-06-22,2025-06-27,2025-06,202506,United Arab Emirates,UAE,Dubai,Mobile App,Direct,Clearance,Mobile,Debit Card,Own Warehouse,Home & Kitchen,Cookware,ChefPan 28cm,CUST-1500,1,125.83,0.05,125.83,119.54,88.08,0.24,31.22,31.22,No,0,0.0
ECM-20240102-01507,2024-01-02,2024-01-08,2024-01,202401,United Kingdom,UK,Leeds,Mobile App,Google Ads,Back to School,Mobile,Credit Card,Own Warehouse,Beauty,Makeup,Silk Foundation,CUST-999,2,86.7,0.0,173.4,173.4,95.37,6.13,71.9,71.9,No,0,0.0
ECM-20240430-01508,2024-04-30,2024-05-01,2024-04,202404,Pakistan,West,Multan,Web,Organic Search,Spring Sale,Mobile,Debit Card,Own Warehouse,Home & Kitchen,Cookware,Steel Pot Set,CUST-321,2,242.52,0.15,485.04,412.28,339.53,19.03,53.72,53.72,No,0,0.0
ECM-20240927-01509,2024-09-27,2024-10-01,2024-09,202409,Saudi Arabia,KSA,Dammam,Marketplace,Google Ads,Spring Sale,Desktop,Credit Card,3PL Courier A,Books,Fiction,Desert Stars,CUST-105,1,19.78,0.0,19.78,19.78,12.86,0.92,6.0,6.0,No,0,0.0
ECM-20240521-01510,2024-05-21,2024-05-22,2024-05,202405,Pakistan,West,Multan,Web,Direct,Summer Mega,Desktop,COD,Own Warehouse,Beauty,Makeup,Silk Foundation,CUST-1208,1,145.23,0.05,145.23,137.97,79.88,1.03,57.06,57.06,No,0,0.0
ECM-20240501-01511,2024-05-01,2024-05-07,2024-05,202405,United Arab Emirates,UAE,Abu Dhabi,Web,Organic Search,Back to School,Desktop,COD,3PL Courier A,Beauty,Makeup,Glow Highlighter,CUST-201,3,17.83,0.0,53.49,5.35,29.42,1.0,23.07,-1.0,Yes,3,48.14
ECM-20240408-01512,2024-04-08,2024-04-15,2024-04,202404,United Kingdom,UK,Leeds,Mobile App,Organic Search,New Arrivals,Mobile,COD,3PL Courier A,Home & Kitchen,Blender,SmoothieGo,CUST-1000,1,149.66,0.05,149.66,142.18,104.76,2.35,35.07,35.07,No,0,0.0
ECM-20240808-01513,2024-08-08,2024-08-13,2024-08,202408,Pakistan,North,Peshawar,Web,Direct,Spring Sale,Mobile,Credit Card,3PL Courier B,Home & Kitchen,Blender,SmoothieGo,CUST-148,4,277.07,0.1,1108.28,997.45,775.8,6.97,214.68,214.68,No,0,0.0
ECM-20240619-01514,2024-06-19,2024-06-20,2024-06,202406,Saudi Arabia,KSA,Riyadh,Mobile App,Facebook Ads,Spring Sale,Mobile,COD,3PL Courier A,Beauty,Fragrance,Citrus Bloom,CUST-338,1,158.07,0.1,158.07,142.26,86.94,1.31,54.01,54.01,No,0,0.0
ECM-20240527-01515,2024-05-27,2024-06-03,2024-05,202405,United Arab Emirates,UAE,Sharjah,Marketplace,Organic Search,New Arrivals,Desktop,Credit Card,3PL Courier B,Beauty,Fragrance,Aqua Mist,CUST-541,1,74.69,0.0,74.69,74.69,41.08,1.31,32.3,32.3,No,0,0.0
ECM-20240223-01516,2024-02-23,2024-02-29,2024-02,202402,Pakistan,North,Multan,Web,Google Ads,Spring Sale,Desktop,Credit Card,Own Warehouse,Home & Kitchen,Vacuum,DustAway S9,CUST-373,3,127.24,0.0,381.72,381.72,267.2,7.2,107.32,107.32,No,0,0.0
ECM-20241123-01517,2024-11-23,2024-11-29,2024-11,202411,Pakistan,North,Karachi,Marketplace,Google Ads,Ramadan Offer,Mobile,Credit Card,3PL Courier A,Home & Kitchen,Vacuum,CleanJet V8,CUST-536,2,393.41,0.0,786.82,786.82,550.77,10.33,225.72,225.72,No,0,0.0
ECM-20250421-01518,2025-04-21,2025-04-26,2025-04,202504,Pakistan,North,Peshawar,Web,Google Ads,Back to School,Mobile,COD,Own Warehouse,Electronics,Smartwatch,ActiveBand X,CUST-166,4,182.48,0.0,729.92,729.92,598.53,13.56,117.83,117.83,No,0,0.0
ECM-20250603-01519,2025-06-03,2025-06-10,2025-06,202506,Pakistan,West,Lahore,Mobile App,Direct,Ramadan Offer,Desktop,Wallet,3PL Courier B,Fashion,T-Shirts,Logo Tee,CUST-1233,1,25.0,0.05,25.0,23.75,15.0,2.09,6.66,6.66,No,0,0.0
ECM-20250103-01520,2025-01-03,2025-01-04,2025-01,202501,Saudi Arabia,KSA,Dammam,Web,Google Ads,Summer Mega,Desktop,Debit Card,3PL Courier B,Books,Comics,CityGuard,CUST-940,2,52.76,0.0,105.52,10.55,68.59,1.64,35.29,-12.2,Yes,2,94.97
ECM-20240604-01521,2024-06-04,2024-06-11,2024-06,202406,Saudi Arabia,KSA,Dammam,Mobile App,Organic Search,Back to School,Desktop,Wallet,Own Warehouse,Fashion,Jeans,Denim Regular,CUST-1384,2,67.14,0.15,134.28,114.14,80.57,0.05,33.52,33.52,No,0,0.0
ECM-20240321-01522,2024-03-21,2024-03-27,2024-03,202403,Saudi Arabia,KSA,Dammam,Marketplace,Email,Summer Mega,Mobile,Credit Card,3PL Courier B,Home & Kitchen,Blender,KitchenPulse 2,CUST-262,3,107.43,0.05,322.29,306.18,225.6,13.48,67.1,67.1,No,0,0.0
ECM-20240428-01523,2024-04-28,2024-05-03,2024-04,202404,United Arab Emirates,UAE,Dubai,Mobile App,Google Ads,Spring Sale,Desktop,COD,3PL Courier B,Beauty,Skincare,HydraGel,CUST-776,1,83.57,0.0,83.57,83.57,45.96,3.61,34.0,34.0,No,0,0.0
ECM-20240618-01524,2024-06-18,2024-06-20,2024-06,202406,United States,USA,New York,Mobile App,Google Ads,New Arrivals,Desktop,COD,3PL Courier A,Books,Non-fiction,Money Sense,CUST-268,1,33.26,0.0,33.26,33.26,21.62,0.34,11.3,11.3,No,0,0.0
ECM-20240108-01525,2024-01-08,2024-01-09,2024-01,202401,United Kingdom,UK,Manchester,Marketplace,Google Ads,Clearance,Mobile,Credit Card,3PL Courier B,Home & Kitchen,Cookware,Steel Pot Set,CUST-959,2,222.99,0.0,445.98,445.98,312.19,9.28,124.51,124.51,No,0,0.0
ECM-20240905-01526,2024-09-05,2024-09-08,2024-09,202409,Pakistan,South,Islamabad,Marketplace,Direct,Back to School,Mobile,Credit Card,Own Warehouse,Electronics,Headphones,BassMax Pro,CUST-1041,2,119.21,0.0,238.42,238.42,195.5,6.35,36.57,36.57,No,0,0.0
